,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01
Салаватский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8
Самойловский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Сампурский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Сапожковский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Сараевский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Саракташский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Саргатский муниципальный район,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Сармановский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8
Сарпинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,8,8,8,8,8,8,8,8
Саткинский муниципальный район,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Сафакулевский муниципальный округ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8
Сафоновский муниципальный район,0,0,0,0,0,6,6,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Саянский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,8,8,8,8,8,8
Свердловский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Светлинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,8,8,8,8,8,8,8
Светлоярский муниципальный район,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Свободненский муниципальный район,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
Себежский муниципальный район,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Северо-Енисейский муниципальный район,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сегежский муниципальный округ,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8
Седельниковский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Селемджинский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Селивановский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Сенгилеевский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Серафимовичский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,8,8,8,8,8,8,8
Сергачский муниципальный округ,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Сергиевский муниципальный район,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Сердобский муниципальный район,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,8,8,8,8,8,8,8,8,8
Сернурский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8
Серышевский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,1,1,1,8,8
Сеченовский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Сковородинский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8
Сладковский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,8,8,8,8,8,8,8,8
Сланцевский муниципальный район,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Слободо-Туринский муниципальный район,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Слободской муниципальный район,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Слюдянский муниципальный район,0,0,0,0,0,6,6,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Смидовичский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6
Собинский муниципальный район,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Соболевский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Советский муниципальный округ,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Советско-Гаванский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сокольский муниципальный округ,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Солигаличский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Солнечный муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Солонешенский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Солтонский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Сорокинский муниципальный район,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Сортавальский муниципальный район,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Сосновоборский муниципальный район,2,2,2,2,4,4,4,4,4,4,4,9,9,9,9,9,8,8,5,5,5,5,8,8
Сосновский муниципальный район,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Спас-Деменский муниципальный район,2,2,2,2,9,9,2,2,2,2,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Спасский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Среднеахтубинский муниципальный район,0,0,0,0,0,0,0,9,9,6,6,6,9,9,9,9,8,8,8,8,8,8,6,6
Среднеколымский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сретенский муниципальный район,2,2,2,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,1,1,8,8,8
Ставропольский муниципальный район,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Становлянский муниципальный район,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8
Старожиловский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8
Старокулаткинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Старомайнский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Старополтавский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Старорусский муниципальный район,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Старошайговский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Староюрьевский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Степновский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Стерлибашевский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8
Стерлитамакский муниципальный район,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Суворовский муниципальный район,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Судиславский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,8,8,8,8,8,8,8,8
Судогодский муниципальный район,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Суздальский муниципальный район,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Сузунский муниципальный район,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8
Сунский муниципальный район,2,2,2,2,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8
Сунтарский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1
Суоярвский муниципальный округ,0,0,0,6,6,6,6,6,6,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Сургутский муниципальный район,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1
Суровикинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,8,8,8,8,8,8
Сурский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Сусанинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Сухиничский муниципальный район,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Сухобузимский муниципальный район,2,2,2,2,2,4,4,4,4,4,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Сызранский муниципальный район,0,0,0,0,0,0,0,6,6,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8
Сыктывдинский муниципальный район,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Сысольский муниципальный район,0,0,0,0,9,9,9,9,9,4,4,4,9,9,9,9,9,9,8,8,8,8,8,8
Сычевский муниципальный район,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Сямженский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,8,8,8,8,8,8,8,8,8
Таборинский муниципальный район,2,2,2,2,2,2,9,9,9,9,9,9,2,2,9,9,8,8,8,8,8,8,8,8
Табунский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,9,9,8,8,8,8,8,8,8,8,8,8,8
Таврический муниципальный район,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Таймырский Долгано-Ненецкий муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Тайшетский муниципальный район,0,0,0,0,0,6,6,6,6,6,6,6,9,9,9,9,8,8,8,8,8,8,8,8
Тальменский муниципальный район,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Тамалинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Тандинский муниципальный район,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Тарногский муниципальный округ,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Тарский муниципальный район,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Тарусский муниципальный район,0,0,0,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8
Тасеевский муниципальный район,2,2,2,2,2,9,9,2,2,2,2,2,9,9,9,9,8,8,8,8,8,8,8,8
Татарский муниципальный район,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Татищевский муниципальный район,0,0,0,0,4,4,4,4,4,4,4,4,9,9,8,8,8,8,8,8,8,8,8,8
Таттинский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Татышлинский муниципальный район,2,2,2,2,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8
Тахтамукайский муниципальный район,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7
Ташлинский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8
Таштагольский муниципальный район,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Таштыпский муниципальный район,0,0,0,0,5,5,5,9,9,5,5,5,5,5,8,8,8,5,5,5,5,5,8,8
Тевризский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,8,8,8,8,8,8,8
Тегульдетский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,8,8,8,8,8,8,8,8
Тейковский муниципальный район,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Темкинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8
Темниковский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Теньгушевский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Тепло-Огаревский муниципальный район,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Тербунский муниципальный район,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Тереньгульский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Тернейский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8
Тетюшский муниципальный район,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Теучежский муниципальный район,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,6,6
Тигильский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Тисульский муниципальный округ,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8
Тихвинский муниципальный район,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Тогульский муниципальный район,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,8,8,8,8,8,8,8,8,8
Тогучинский муниципальный район,0,0,0,4,4,4,4,4,4,4,4,9,9,9,9,9,9,8,8,8,8,8,8,8
Тоджинский муниципальный район,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Токарёвский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Томпонский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Томский муниципальный район,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Тонкинский муниципальный округ,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Тоншаевский муниципальный округ,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Топкинский муниципальный округ,0,0,0,0,0,6,6,6,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6
Топчихинский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Торбеевский муниципальный район,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Тосненский муниципальный район,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Тотемский муниципальный округ,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Тоцкий муниципальный район,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Третьяковский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Троицкий муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Троицко-Печорский муниципальный район,2,2,2,2,2,6,6,6,6,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Троснянский муниципальный район,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Труновский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Тужинский муниципальный район,2,2,2,2,2,2,2,2,4,4,4,2,2,8,8,8,8,8,8,8,8,8,8,8
Туймазинский муниципальный район,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Туркменский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Турковский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8
Турочакский муниципальный район,0,0,0,0,2,2,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Туруханский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Тутаевский муниципальный район,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Тындинский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Тюкалинский муниципальный район,2,2,2,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8
Тюльганский муниципальный район,2,2,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8
Тюлячинский муниципальный район,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8
Тюменский муниципальный район,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Тюменцевский муниципальный район,2,2,2,2,2,2,4,4,4,4,4,4,2,2,8,8,8,8,8,8,8,8,8,8
Тюхтетский муниципальный округ,2,2,2,2,2,9,9,2,2,2,2,2,2,9,9,9,9,8,8,8,8,8,8,8
Тяжинский муниципальный округ,2,2,2,2,9,9,2,2,2,2,2,2,2,9,9,9,9,8,8,8,8,8,8,8
Убинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,8,8,8,8,8,8,8
Уватский муниципальный район,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,9,9,8,8,8,8,8,8
Увельский муниципальный район,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Угличский муниципальный район,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Угловский муниципальный район,2,2,2,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8
Угранский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,8,8,8,8,8,8
Удорский муниципальный район,0,0,0,0,0,0,6,6,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Ужурский муниципальный район,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Узловский муниципальный район,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Уйский муниципальный район,2,2,2,4,4,4,4,4,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
Улаганский муниципальный район,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Улуг-Хемский муниципальный район,0,0,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Ульчский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,8,1,1,8,8,8
Улётовский муниципальный район,0,0,2,2,4,4,4,4,4,4,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Умётский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,8,8,8,8,8,8,8,8
Упоровский муниципальный район,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8
Уренский муниципальный округ,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Уржумский муниципальный район,2,2,2,4,4,4,4,4,4,4,4,2,2,8,8,8,8,8,8,8,8,8,8,8
Урицкий муниципальный район,0,0,0,0,0,0,0,2,2,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8
Урмарский муниципальный округ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8
Урупский муниципальный район,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8
Усманский муниципальный район,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Усольский муниципальный район,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
Усть-Абаканский муниципальный район,0,0,0,0,0,9,9,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,6,6
Усть-Алданский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Усть-Большерецкий муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Усть-Вымский муниципальный район,0,0,0,0,0,0,6,6,6,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
Усть-Джегутинский муниципальный район,4,4,4,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Усть-Илимский муниципальный район,0,0,0,2,2,2,4,4,4,4,4,9,9,9,9,9,8,8,8,8,8,8,8,8
