target,scope,month,cluster_i,cluster_j,density_i,density_j,midpoint_density,denominator,zero_over_zero,positive_over_zero,ratio
temporal_leiden_alpha70,temporal,2024-11-01,2,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,2,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,2,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,4,5,0,13,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,4,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,4,7,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-11-01,4,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-11-01,4,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,4,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,4,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,4,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,6,13,1,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,7,13,0,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,9,13,0,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,10,13,1,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,11,13,1,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,12,13,1,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,5,13,13,1,0,13,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,6,7,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,6,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,6,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,6,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,6,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,6,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,7,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-11-01,7,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,7,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,7,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,7,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,9,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,9,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,9,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,9,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,10,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,10,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,10,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,11,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,11,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-11-01,12,13,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,0,1,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-12-01,0,3,0,9,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,0,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-12-01,0,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,0,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-12-01,0,8,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,0,9,0,8,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,0,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,0,11,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,1,3,0,9,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,1,4,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-12-01,1,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,1,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-12-01,1,8,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,1,9,0,8,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,1,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,1,11,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,3,4,9,0,5,9,False,False,0.5555555555555556
temporal_louvain_alpha70,temporal,2024-12-01,3,5,9,1,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,3,7,9,0,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,3,8,9,2,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,3,9,9,8,27,9,False,False,3.0
temporal_louvain_alpha70,temporal,2024-12-01,3,10,9,1,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,3,11,9,1,0,9,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,4,5,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,4,7,0,0,0,0,True,False,
temporal_louvain_alpha70,temporal,2024-12-01,4,8,0,2,2,2,False,False,1.0
temporal_louvain_alpha70,temporal,2024-12-01,4,9,0,8,6,8,False,False,0.75
temporal_louvain_alpha70,temporal,2024-12-01,4,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,4,11,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,5,7,1,0,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,5,8,1,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,5,9,1,8,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,5,10,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,5,11,1,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,7,8,0,2,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,7,9,0,8,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,7,10,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,7,11,0,1,0,1,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,8,9,2,8,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,8,10,2,1,3,2,False,False,1.5
temporal_louvain_alpha70,temporal,2024-12-01,8,11,2,1,0,2,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,9,10,8,1,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,9,11,8,1,0,8,False,False,0.0
temporal_louvain_alpha70,temporal,2024-12-01,10,11,1,1,1,1,False,False,1.0
temporal_leiden_alpha70,temporal,2024-12-01,2,4,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-12-01,2,5,0,11,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,2,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,2,7,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-12-01,2,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-12-01,2,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,2,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,2,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,2,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,4,5,0,11,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,4,6,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,4,7,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-12-01,4,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-12-01,4,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,4,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,4,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,4,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,6,11,1,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,7,11,0,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,9,11,0,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,10,11,1,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,11,11,1,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,12,11,1,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,5,13,11,1,0,11,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,6,7,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,6,9,1,0,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,6,10,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,6,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,6,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,6,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,7,9,0,0,0,0,True,False,
temporal_leiden_alpha70,temporal,2024-12-01,7,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,7,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,7,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,7,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,9,10,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,9,11,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,9,12,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,9,13,0,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,10,11,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,10,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,10,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,11,12,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,11,13,1,1,0,1,False,False,0.0
temporal_leiden_alpha70,temporal,2024-12-01,12,13,1,1,0,1,False,False,0.0
static_louvain_alpha50,static,2024-12-01,0,1,0,1,0,1,False,False,0.0
static_louvain_alpha50,static,2024-12-01,0,2,0,7,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,0,3,0,10,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,0,4,0,0,0,0,True,False,
static_louvain_alpha50,static,2024-12-01,0,5,0,0,0,0,True,False,
static_louvain_alpha50,static,2024-12-01,0,6,0,1,2,1,False,False,2.0
static_louvain_alpha50,static,2024-12-01,0,7,0,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,0,8,0,2,1,2,False,False,0.5
static_louvain_alpha50,static,2024-12-01,1,2,1,7,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,1,3,1,10,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,1,4,1,0,0,1,False,False,0.0
static_louvain_alpha50,static,2024-12-01,1,5,1,0,0,1,False,False,0.0
static_louvain_alpha50,static,2024-12-01,1,6,1,1,1,1,False,False,1.0
static_louvain_alpha50,static,2024-12-01,1,7,1,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,1,8,1,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,2,3,7,10,13,10,False,False,1.3
static_louvain_alpha50,static,2024-12-01,2,4,7,0,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,2,5,7,0,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,2,6,7,1,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,2,7,7,2,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,2,8,7,2,0,7,False,False,0.0
static_louvain_alpha50,static,2024-12-01,3,4,10,0,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,3,5,10,0,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,3,6,10,1,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,3,7,10,2,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,3,8,10,2,0,10,False,False,0.0
static_louvain_alpha50,static,2024-12-01,4,5,0,0,0,0,True,False,
static_louvain_alpha50,static,2024-12-01,4,6,0,1,0,1,False,False,0.0
static_louvain_alpha50,static,2024-12-01,4,7,0,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,4,8,0,2,1,2,False,False,0.5
static_louvain_alpha50,static,2024-12-01,5,6,0,1,0,1,False,False,0.0
static_louvain_alpha50,static,2024-12-01,5,7,0,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,5,8,0,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,6,7,1,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,6,8,1,2,0,2,False,False,0.0
static_louvain_alpha50,static,2024-12-01,7,8,2,2,1,2,False,False,0.5
static_louvain_alpha90,static,2024-12-01,0,1,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,2,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,3,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,4,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,5,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,6,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,0,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,0,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,0,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,0,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,2,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,3,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,4,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,5,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,6,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,1,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,1,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,1,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,1,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,3,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,4,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,5,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,6,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,2,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,2,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,2,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,2,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,3,4,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,3,5,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,3,6,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,3,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,3,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,3,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,3,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,3,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,3,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,4,5,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,4,6,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,4,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,4,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,4,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,4,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,4,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,4,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,5,6,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,5,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,5,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,5,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,5,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,5,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,5,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,6,7,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,6,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,6,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,6,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,6,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,6,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,7,8,0,13,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,7,9,0,2,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,7,10,0,1,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,7,11,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,7,12,0,0,0,0,True,False,
static_louvain_alpha90,static,2024-12-01,8,9,13,2,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,8,10,13,1,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,8,11,13,0,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,8,12,13,0,0,13,False,False,0.0
static_louvain_alpha90,static,2024-12-01,9,10,2,1,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,9,11,2,0,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,9,12,2,0,0,2,False,False,0.0
static_louvain_alpha90,static,2024-12-01,10,11,1,0,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,10,12,1,0,0,1,False,False,0.0
static_louvain_alpha90,static,2024-12-01,11,12,0,0,0,0,True,False,
