panel_index,municipality,reference_profile,full_consensus_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin
1561,городской округ Южно-Курильский,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1562,городской округ Южноуральский,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1563,городской округ Юргинский,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1564,городской округ Ясненский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.06971960606194905,0.03831537670444568
1565,городской округ город Абаза,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1566,городской округ город Абакан,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1567,городской округ город Агидель,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.12008361667842626,0.1746951850132416
1568,городской округ город Адыгейск,C,C,True,False,True,True,True,True,True,True,4,True,3,False,0.3337111396786656,0.7954491468574326
1569,городской округ город Алапаевск,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.19629453450682616,0.0030468295876907026
1570,городской округ город Алатырь,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1571,городской округ город Алейск,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.03410386490684958,0.01449253055474442
1572,городской округ город Алексин,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1573,городской округ город Арзамас,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1574,городской округ город Архангельск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3391176993741112,0.653558250406487
1575,городской округ город Астрахань,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1576,городской округ город Ачинск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17771560843458384,0.24066648954211967
1577,городской округ город Барнаул,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1578,городской округ город Белокуриха,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1579,городской округ город Бердск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1580,городской округ город Березники,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1581,городской округ город Бийск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1582,городской округ город Биробиджан,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3170977724638748,0.6815544683200481
1583,городской округ город Боготол,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0834232175438534,0.3220659422876155
1584,городской округ город Бор,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1585,городской округ город Бородино,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09691257880627058,0.13478448690561007
1586,городской округ город Братск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1587,городской округ город Бугуруслан,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18816991703746494,0.013711282548531878
1588,городской округ город Бузулук,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1589,городской округ город Буй,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649
1590,городской округ город Великие Луки,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1591,городской округ город Владикавказ,C,C,True,False,True,True,True,True,True,True,4,True,3,False,0.2944707531397803,0.8130656184596041
1592,городской округ город Владимир,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1593,городской округ город Волгореченск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649
1594,городской округ город Волжск,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105
1595,городской округ город Волжский,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1596,городской округ город Воткинск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1597,городской округ город Выкса,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1598,городской округ город Вятские Поляны,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105
1599,городской округ город Галич,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1600,городской округ город Глазов,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1601,городской округ город Горно-Алтайск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1602,городской округ город Губкинский,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1603,городской округ город Гусь-Хрустальный,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1604,городской округ город Десногорск,F,D,True,True,True,True,True,True,False,True,3,False,4,True,0.12738840097187476,0.004254040238891144
1605,городской округ город Дзержинск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1606,городской округ город Дивногорск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1607,городской округ город Димитровград,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18179261349609738,0.0527862514382626
1608,городской округ город Донской,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1609,городской округ город Екатеринбург,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1610,городской округ город Елец,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802
1611,городской округ город Енисейск,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.14867502813555922,0.06500058764163513
1612,городской округ город Ефремов,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1613,городской округ город Заринск,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.19968027625945745,0.10831443098138366
1614,городской округ город Ижевск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1615,городской округ город Ирбит,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1616,городской округ город Иркутск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1617,городской округ город Искитим,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1618,городской округ город Ишим,F,D,True,True,False,True,True,True,False,True,2,False,4,True,0.1753682525693634,0.034961853007005717
1619,городской округ город Йошкар-Ола,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1620,городской округ город Казань,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1621,городской округ город Калининград,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1622,городской округ город Калуга,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1623,городской округ город Каменск-Уральский,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1624,городской округ город Камышин,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1625,городской округ город Канаш,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.18938560737412502,0.10242992419313252
1626,городской округ город Канск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17771560843458384,0.24066648954211967
1627,городской округ город Касимов,G,G,True,True,True,True,True,True,False,True,3,False,4,True,0.08203057838458172,0.005428669610653358
1628,городской округ город Кедровый,micro,G,True,True,False,True,True,True,True,True,3,False,4,True,0.18257477616914042,0.16419741486958467
1629,городской округ город Кизел,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1630,городской округ город Киров,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1631,городской округ город Кирово-Чепецк,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18137171810683445,0.24057424103284197
1632,городской округ город Кирсанов,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08438694575885275,0.3741917959551181
1633,городской округ город Ковров,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1634,городской округ город Когалым,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1635,городской округ город Козьмодемьянск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.11629360227589369,0.1790231725589726
1636,городской округ город Комсомольск-на-Амуре,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.332241911289888,0.6589669456960088
1637,городской округ город Коряжма,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1923453641987029,0.017629534818051407
1638,городской округ город Кострома,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1639,городской округ город Котельнич,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08911743564667884,0.3646810657594969
1640,городской округ город Котовск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649
1641,городской округ город Красноярск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1642,городской округ город Кулебаки,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1643,городской округ город Кумертау,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1949310873516032,0.11282070085875373
1644,городской округ город Курган,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1645,городской округ город Лабытнанги,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1646,городской округ город Лангепас,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3558199504070869,0.5197189507087137
1647,городской округ город Лермонтов,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802
1648,городской округ город Лесосибирск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.192681503554459,0.17715554810733558
1649,городской округ город Ливны,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06720824906857314,0.049391223570079024
1650,городской округ город Липецк,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1938681487976575,0.2618738613586792
1651,городской округ город Магадан,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1652,городской округ город Майкоп,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1375955322161807,0.022479144107575955
1653,городской округ город Мегион,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1654,городской округ город Медногорск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1354300357730277,0.19913646785972455
1655,городской округ город Минусинск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1656,городской округ город Михайловка,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.07099567677307184,0.03200843279540383
1657,городской округ город Мичуринск,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.07227416206583392,0.030479515074853525
1658,городской округ город Можга,F,D,True,True,True,True,True,True,False,True,3,False,4,True,0.15143294038142485,0.0039356963681101975
1659,городской округ город Моршанск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08606149492013626,0.3647726356879338
1660,городской округ город Муравленко,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3507329540855882,0.6348944777143214
1661,городской округ город Мурманск,E,A,True,True,True,True,True,True,False,True,3,False,4,True,0.1711767268594575,0.010257292487790448
1662,городской округ город Мценск,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105
1663,городской округ город Набережные Челны,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1664,городской округ город Назарово,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.023646620803797536,0.04101654533304672
1665,городской округ город Нарьян-Мар,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1666,городской округ город Невинномысск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1667,городской округ город Нефтекамск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1668,городской округ город Нефтеюганск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1669,городской округ город Нижневартовск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1670,городской округ город Нижний Новгород,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1671,городской округ город Нижний Тагил,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1672,городской округ город Новоалтайск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1673,городской округ город Новодвинск,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06432468968823057,0.04224073017626656
1674,городской округ город Новомосковск,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802
1675,городской округ город Новосибирск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1676,городской округ город Новотроицк,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18677003906486017,0.020566599201680802
1677,городской округ город Новоульяновск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08347780037209052,0.3713528707595649
1678,городской округ город Новочебоксарск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1679,городской округ город Новый Уренгой,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1680,городской округ город Норильск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1681,городской округ город Ноябрьск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1682,городской округ город Нягань,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1683,городской округ город Обнинск,E,E,True,True,True,True,True,True,True,True,4,True,4,True,0.20493104606575857,0.19442690216561415
1684,городской округ город Обь,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17962974646305624,0.26567416884639256
1685,городской округ город Октябрьский,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1686,городской округ город Омск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1687,городской округ город Оренбург,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1688,городской округ город Орск,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18677003906486017,0.020566599201680802
1689,городской округ город Орёл,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1690,городской округ город Первомайск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1691,городской округ город Переславль-Залесский,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1763393454485322,0.02194856742741802
1692,городской округ город Петровск-Забайкальский,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.11014961033116755,0.11979501963935169
1693,городской округ город Покачи,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.20514813442655327,0.016309379504518495
1694,городской округ город Псков,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1695,городской округ город Пыть-Ях,A,A,True,True,True,True,True,True,False,True,3,False,4,True,0.24410074054357067,0.09856337205187388
1696,городской округ город Радужный,F,D,True,True,True,True,True,True,False,True,3,False,4,True,0.1639817286931522,0.0188641612708233
1697,городской округ город Рассказово,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1698,городской округ город Рубцовск,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.19647475785735563,0.10078605885886421
1699,городской округ город Рыбинск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1700,городской округ город Рязань,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1701,городской округ город Салават,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1702,городской округ город Салехард,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1703,городской округ город Сарапул,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1704,городской округ город Саратов,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1705,городской округ город Саяногорск,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.19955902436955314,0.0021846054644523716
1706,городской округ город Саянск,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.033522294582043144,0.054022260899592056
1707,городской округ город Свирск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08026433271570887,0.1721394725032832
1708,городской округ город Сибай,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1709,городской округ город Скопин,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08254629587743234,0.37758190074859144
1710,городской округ город Слободской,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.18539446232987578,0.10682143633493046
1711,городской округ город Смоленск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1712,городской округ город Сорск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853
1713,городской округ город Сосновоборск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1714,городской округ город Ставрополь,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1715,городской округ город Стерлитамак,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1716,городской округ город Стрежевой,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.1442697560408337,0.0021596960845179924
1717,городской округ город Сургут,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.33389064273605895,0.6561869498891748
1718,городской округ город Тамбов,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1719,городской округ город Тверь,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18645733715197338,0.26452931401933494
1720,городской округ город Тобольск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1721,городской округ город Томск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1722,городской округ город Торжок,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18816991703746494,0.013711282548531878
1723,городской округ город Тула,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.19658111904569198,0.22073139603053532
1724,городской округ город Тулун,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.147331397426955,0.05359275354413806
1725,городской округ город Тюмень,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1850881919146784,0.2087500182632222
1726,городской округ город Уварово,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1727,городской округ город Ульяновск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1728,городской округ город Урай,A,A,True,True,True,True,True,True,False,True,3,False,4,True,0.0749153928271239,0.06173228768386457
1729,городской округ город Урюпинск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1730,городской округ город Усолье-Сибирское,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1731,городской округ город Усть-Илимск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17771560843458384,0.24066648954211967
1732,городской округ город Уфа,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1733,городской округ город Фролово,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1734,городской округ город Хабаровск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3145440327679824,0.6778847777716086
1735,городской округ город Ханты-Мансийск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.22380733026379984,0.7125390282675075
1736,городской округ город Чебоксары,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1737,городской округ город Черемхово,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.031013185596435067,0.027053965273910574
1738,городской округ город Черногорск,F,D,True,True,False,True,True,True,False,True,2,False,4,True,0.179118371687505,0.03906126242384245
1739,городской округ город Чкаловск,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1740,городской округ город Шадринск,F,F,True,True,False,True,True,True,True,False,3,False,3,False,0.08448635832745166,0.03950376142243173
1741,городской округ город Шарыпово,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.18155776899449422,0.01881773885178445
1742,городской округ город Шарья,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1743,городской округ город Шахунья,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0834232175438534,0.3220659422876155
1744,городской округ город Шиханы,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.11191895122096218,0.16471735624346218
1745,городской округ город Шумерля,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09012884536007593,0.36487652466513215
1746,городской округ город Югорск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1938681487976575,0.2618738613586792
1747,городской округ город Якутск,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1748,городской округ город Ялуторовск,F,F,True,True,True,True,True,True,True,False,4,True,3,False,0.03148420780538608,0.019905679428692702
1749,городской округ город Яровое,F,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1034439807261639,0.1278503064583888
1750,городской округ город Ярославль,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1751,городской округ город-герой Волгоград,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1752,городской округ город-курорт Ессентуки,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1753,городской округ город-курорт Железноводск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1754,городской округ город-курорт Кисловодск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1755,городской округ город-курорт Пятигорск,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1756,городской округ округ Муром,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17403239146523924,0.2626504487978529
1757,городской округ поселок Агинское,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
1758,городской округ рабочий поселок Кольцово,micro,E,True,True,True,True,True,True,True,True,4,True,4,True,0.209100410227673,0.2162953150777019
1759,муниципальный округ Александровский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1760,муниципальный округ Алнашский район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
1761,муниципальный округ Андреапольский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
1762,муниципальный округ Арбажский,F,A,True,True,True,True,True,True,True,True,4,True,4,True,0.17132184261779088,0.25522912912541523
1763,муниципальный округ Афанасьевский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
1764,муниципальный округ Балезинский район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
1765,муниципальный округ Бардымский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09318766543690493,0.35863235381536757
1766,муниципальный округ Бежецкий,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08968165832372332,0.29557936318835853
1767,муниципальный округ Бельский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1768,муниципальный округ Березовский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1769,муниципальный округ Богородский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1770,муниципальный округ Бологовский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1038570000814606,0.1440729884090432
1771,муниципальный округ Большесосновский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08112135226283124,0.38123781467072804
1772,муниципальный округ Вавожский район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
1773,муниципальный округ Верхнекамский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1774,муниципальный округ Весьегонский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08276285488706847,0.3749774809977796
1775,муниципальный округ Вилегодский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
1776,муниципальный округ Волотовский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1777,муниципальный округ Вуктыл,F,D,True,True,True,True,True,True,False,True,3,False,4,True,0.1648896543583167,0.027039866107193722
1778,муниципальный округ Гайнский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1779,муниципальный округ Гвардейский,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06080768200143327,0.04944724893266372
1780,муниципальный округ Граховский район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1781,муниципальный округ Губахинский,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105
1782,муниципальный округ Гурьевский,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
1783,муниципальный округ Дебёсский район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
1784,муниципальный округ Демянский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08172010171770971,0.38057734974880597
1785,муниципальный округ Еловский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1786,муниципальный округ Жарковский,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
1787,муниципальный округ Завьяловский район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
