panel_index,municipality,reference_profile,consensus_class,second_class,top_affinity_share,second_affinity_share,affinity_margin,affinity_entropy,consensus_matches_reference,raw_affinity_A,affinity_share_A,raw_affinity_B,affinity_share_B,raw_affinity_C,affinity_share_C,raw_affinity_D,affinity_share_D,raw_affinity_E,affinity_share_E,raw_affinity_F,affinity_share_F,raw_affinity_G,affinity_share_G,D_G_balance,B_E_balance,family_votes_D_over_G,family_votes_G_over_D,family_votes_B_over_E,family_votes_E_over_B,D_G_transition_direction,B_E_transition_direction,perturbation_peer_coassignment,destination_precision,destination_jaccard,stability_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin,anchor_consensus_class,anchor_second_class,anchor_top_affinity_share,anchor_affinity_margin,anchor_affinity_entropy,anchor_class_matches_full,anchor_vs_all_L1_affinity_share
318,Илекский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
319,Илишевский муниципальный район,G,G,F,0.5982138457565198,0.2115099182403745,0.38670392751614535,0.5605095743805729,True,0.020307328036807952,0.014438516868836779,0.009846938555413971,0.007001176530021327,0.2175287425132661,0.1546630069963816,0.009934640300819298,0.007063532499657806,0.009999999776482582,0.0071100031082081865,0.2974821674389713,0.2115099182403745,0.8413692979891765,0.5982138457565198,-0.9766601800978979,-0.007712082262210779,0,4,0,1,,,0.7954564315352697,0.8750879754200165,0.7058790361180285,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576,G,F,0.7871026578821847,0.6244013756404683,0.36695810139736573,True,0.3901875380222085
320,Иловлинский муниципальный район,G,G,F,0.6242428078926997,0.20465908045203468,0.419583727440665,0.5387182325148562,True,0.01942080402654325,0.012932637759124649,0.009846938555413971,0.006557240843349048,0.20770114486844377,0.1383116613023752,0.00996732003865094,0.00663740488359589,0.009999999776482582,0.006659166866820795,0.30733435573939244,0.20465908045203468,0.9374187588691711,0.6242428078926997,-0.9789582721119534,-0.007712082262210785,0,4,0,1,,,0.8968049792531118,0.876605340295392,0.8003300565780375,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08484266599376855,0.36491615604457694,G,F,0.8025734034330488,0.6501540813446993,0.3466471012616659,True,0.36605241077891404
321,Ильинский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
322,Инжавинский муниципальный округ,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
323,Инзенский муниципальный район,G,G,F,0.6248614931990841,0.1986678183702646,0.42619367482881954,0.5403705955544011,True,0.019952718379861074,0.013461117515570692,0.009846938555413971,0.0066432450225338315,0.21183907863651885,0.14291740491834956,0.009934640300819298,0.006702413075665546,0.009999999776482582,0.006746507898531766,0.2944750334805487,0.1986678183702646,0.9261998779669837,0.6248614931990841,-0.9787751864567454,-0.007712082262210751,0,4,0,1,,,0.8519294605809126,0.8930236947246769,0.7620138048084872,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08762650869648514,0.37226548113853497,G,F,0.8079695037551413,0.6615970777465685,0.34290748300836565,True,0.3758404930127822
324,Инсарский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
325,Ипатовский муниципальный округ,G,G,F,0.5902955024573328,0.24047384487023155,0.3498216575871012,0.5570504535602707,True,0.019491726010773622,0.012959043066421837,0.009846938555413971,0.006546721452040079,0.20396551162261387,0.1356061463064506,0.011209150076253352,0.00745238561715179,0.010026881496311837,0.0066663562303714155,0.3616972544147926,0.24047384487023155,0.8878648014607766,0.5902955024573328,-0.9750651210457371,-0.009054270413515203,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225,G,F,0.756098036891088,0.5593220076366443,0.38562050042283297,True,0.34168425192780394
326,Ирафский муниципальный район,C,C,A,0.8748161489097994,0.033202280471481084,0.8416138684383183,0.30481732519808363,True,0.027789597749604402,0.033202280471481084,0.009846938555413971,0.011764863192629321,0.7322023830243519,0.8748161489097994,0.01977124138814367,0.023622159188966523,0.010322580414433633,0.012333147575492412,0.021401630694599143,0.02557010544995221,0.015644213830366963,0.018691295211679036,0.1165318229658002,-0.023582211342309246,1,2,0,1,,,0.7085714285714286,0.8393131386968361,0.5899290715372216,unresolved,True,False,True,True,True,True,True,True,4,True,3,False,0.3337111396786656,0.7954491468574326,C,F,0.9121245844440906,0.8926585111924199,0.231802261132395,True,0.07461687106858228
327,Ирбейский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
328,Иркутский муниципальный район,D,D,F,0.6206864539171215,0.2764163175216186,0.3442701363955029,0.5279899880707933,True,0.06873522429390157,0.04343940666534608,0.009846938555413971,0.00622308536432977,0.01672413758933544,0.010569349577794268,0.982127195126132,0.6206864539171215,0.04836021520457761,0.03056277296358054,0.4373802278128193,0.2764163175216186,0.01915025897034555,0.012102613990209078,0.9617483467903986,-0.6616588196008918,4,0,0,3,,,0.9756578947368424,0.5116609246776775,0.4993048541706834,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514,D,F,0.5870306434565674,0.23907180726614358,0.48649148943050446,True,0.14542756339543822
329,Исаклинский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
330,Исетский муниципальный район,G,G,F,0.6165974976640377,0.21290277216640066,0.4036947254976371,0.5439631407857072,True,0.019491726010773622,0.012910474919705739,0.009846938555413971,0.0065221855255552,0.2068390741558938,0.13700124236452035,0.011209150076253352,0.007424455425378865,0.010026881496311837,0.006641371934401493,0.3214322112711426,0.21290277216640066,0.9309145913022683,0.6165974976640377,-0.9762045056632327,-0.009054270413515189,0,4,0,1,,,0.8707883817427383,0.8419028055067349,0.7707038062368842,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.09026595100783985,0.34555201953981274,G,F,0.7903381259883523,0.6256857730497761,0.35680142407979165,True,0.3554065265940361
331,Исилькульский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
332,Искитимский муниципальный район,F,G,F,0.3812893006491385,0.36406504158372494,0.017224259065413583,0.7136497175955173,False,0.03484633575517235,0.021261098852659373,0.009846938555413971,0.006007998530853962,0.1643103446554521,0.1002521041173048,0.18238562261503116,0.11128053115732328,0.025967742206268414,0.015843925108995068,0.5966922388943426,0.36406504158372494,0.6249223091596149,0.3812893006491385,-0.5481634319779166,-0.4501171951838772,0,4,0,2,G-leaning,,0.6700000000000003,0.3774308050863043,0.3389972850506994,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06280265050949263,0.03974095447012105,G,F,0.4334303523702068,0.04866318780460516,0.6167817154185392,True,0.2005091630042165
333,Иссинский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
334,Ичалковский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
335,Ишимбайский муниципальный район,F,D,F,0.5305728119791637,0.35526989392403774,0.175302918055126,0.5727612990672069,False,0.0735933799164515,0.04624720458090036,0.009846938555413971,0.006187966667447272,0.019655172231382335,0.012351610597169601,0.8443028476892733,0.5305728119791637,0.03782258034553579,0.023768287487316655,0.5653425436924023,0.35526989392403774,0.04074093279443257,0.025602224763964683,0.9079346498041797,-0.5868664596395673,4,0,0,3,D-leaning,,0.6151533742331289,0.4459441345541755,0.3633091481001743,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.1889122072959381,0.12815717056283676,D,F,0.5043997344914822,0.07997778339475226,0.5107711642339984,True,0.1383041143453844
336,Ишимский муниципальный район,F,G,F,0.38852150520196,0.36188188728359283,0.026639617918367164,0.7100837366531868,False,0.03427895969638588,0.020992932909438513,0.009846938555413971,0.006030408223822601,0.16517241263826346,0.10115398506013418,0.17248365819892464,0.10563149805641021,0.02577957013241386,0.01578778326464172,0.590910030654603,0.36188188728359283,0.6344093545885283,0.38852150520196,-0.5724745276872059,-0.4472128244899686,0,4,0,2,G-leaning,,0.6468711656441718,0.357080712513579,0.3219563990346142,transition,True,True,True,True,True,True,False,True,3,False,4,True,0.06091222941913599,0.04944724893266372,G,F,0.4422055082388798,0.0593288297483901,0.612629222740533,True,0.20143629073335723
337,Каа-Хемский муниципальный район,F,G,F,0.4351619902716209,0.30329779844493476,0.13186419182668613,0.6998833317046615,False,0.05803782589310873,0.03810252838289803,0.009846938555413971,0.006464633194277928,0.24258621550839524,0.15926075829808015,0.07532680013941394,0.04945294721396,0.012580644925154986,0.00825934419422829,0.4619836416895404,0.30329779844493476,0.6628393678467508,0.4351619902716209,-0.7959082835104256,-0.12189036648150134,1,3,0,1,G-leaning,,0.4639877300613497,0.3223396013911897,0.2542084740172544,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.21919158547013107,0.023728654177822217,G,F,0.5360843703570911,0.23557905118274863,0.6243908793550875,True,0.2327112144343956
338,Кавалеровский муниципальный округ,F,F,G,0.3507417789521674,0.25489154646999523,0.09585023248217217,0.8099085607898403,True,0.25951537475359776,0.17271089978722157,0.009846938555413971,0.00655326729551099,0.11948275848709304,0.0795173493938784,0.17784314328086337,0.11835695409641567,0.025887097016737987,0.017228204004810833,0.5270245498034851,0.3507417789521674,0.3830000033881998,0.25489154646999523,-0.3658007792834694,-0.4488762101592674,1,3,0,2,G-leaning,,0.6449079754601229,0.4123684408539635,0.346081622924642,transition,True,True,True,True,True,True,True,False,4,True,3,False,0.07743013060252446,0.02440479904946874,F,G,0.3567722429598505,0.09079755284064511,0.7510970648062223,True,0.1466596949021348
339,Кадомский муниципальный район,G,G,F,0.6319625788392381,0.19659348883121333,0.4353690900080248,0.5346575290292097,True,0.019349882042312874,0.013021559256734861,0.009846938555413971,0.006626525868031797,0.2056321818381548,0.13838077333194707,0.009934640300819298,0.006685545012035738,0.009999999776482582,0.006729528860799131,0.29213558408554174,0.19659348883121333,0.9390888690515673,0.6319625788392381,-0.9790634474216582,-0.007712082262210831,0,4,0,1,,,0.9034854771784228,0.9079511089614986,0.8146376943842004,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844,G,F,0.812380248532921,0.669701545432235,0.3379852472479591,True,0.3697787381235158
