panel_index,municipality,profile,mean_peer_coassignment,mean_destination_precision,mean_destination_Jaccard
317,Иланский муниципальный район,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
318,Илекский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
319,Илишевский муниципальный район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
320,Иловлинский муниципальный район,G,0.8968049792531118,0.876605340295392,0.8003300565780375
321,Ильинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
322,Инжавинский муниципальный округ,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
323,Инзенский муниципальный район,G,0.8519294605809126,0.8930236947246769,0.7620138048084872
324,Инсарский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
325,Ипатовский муниципальный округ,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
326,Ирафский муниципальный район,C,0.7085714285714286,0.8393131386968361,0.5899290715372216
327,Ирбейский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
328,Иркутский муниципальный район,D,0.9756578947368425,0.5116609246776775,0.4993048541706834
329,Исаклинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
330,Исетский муниципальный район,G,0.8707883817427383,0.8419028055067349,0.7707038062368842
331,Исилькульский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
332,Искитимский муниципальный район,F,0.6700000000000003,0.37743080508630433,0.3389972850506994
333,Иссинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
334,Ичалковский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
335,Ишимбайский муниципальный район,F,0.6151533742331289,0.44594413455417553,0.36330914810017434
336,Ишимский муниципальный район,F,0.6468711656441718,0.357080712513579,0.3219563990346142
337,Каа-Хемский муниципальный район,F,0.4639877300613497,0.3223396013911897,0.25420847401725444
338,Кавалеровский муниципальный округ,F,0.6449079754601229,0.41236844085396357,0.346081622924642
339,Кадомский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
340,Кадошкинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
341,Кадуйский муниципальный округ,G,0.8547510373443983,0.8295114401153697,0.7546180318312227
342,Кадыйский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
343,Казанский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
344,Казачинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
345,Казачинско-Ленский муниципальный район,G,0.7109543568464731,0.7040902794871343,0.6133164821918887
346,Кайбицкий муниципальный район,G,0.7954564315352697,0.8750879754200165,0.7058790361180285
347,Каларский муниципальный округ,A,0.8705714285714282,0.6506202999924249,0.6203513402279329
348,Калачевский муниципальный район,F,0.5361349693251534,0.26360822889529834,0.23681004235585681
349,Калачинский муниципальный район,G,0.9048132780082985,0.8870378007011961,0.8097966315143268
350,Калганский муниципальный округ,F,0.5944171779141105,0.3906384089452905,0.31537970448012176
351,Калевальский муниципальный район,micro,0.0,0.0,0.0
352,Калининский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
353,Калманский муниципальный район,G,0.9057468879668048,0.8982967067152294,0.8138561218447704
354,Калтасинский муниципальный район,G,0.8530082987551865,0.8865177450849225,0.761650130923647
355,Камешкирский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
356,Камешковский муниципальный район,G,0.8833817427385892,0.8546162072277914,0.7841561624517074
357,Камско-Устьинский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
358,Камызякский муниципальный район,G,0.9034854771784228,0.9079511089614986,0.8146376943842004
359,Камышлинский муниципальный район,G,0.8361203319502074,0.879785566545743,0.7438042362912941
